timestamp,ch1_celsius,ch2_celsius,ch3_celsius,ch4_celsius
2025-12-03T16:50:38.846684,36.1,ERROR,ERROR,ERROR
2025-12-03T16:50:39.370380,36.1,ERROR,ERROR,ERROR
2025-12-03T16:50:39.893928,36.2,ERROR,ERROR,ERROR
2025-12-03T16:50:40.417406,36.2,ERROR,ERROR,ERROR
2025-12-03T16:50:40.940985,36.3,ERROR,ERROR,ERROR
2025-12-03T16:50:41.464691,36.3,ERROR,ERROR,ERROR
2025-12-03T16:50:41.988202,36.3,ERROR,ERROR,ERROR
2025-12-03T16:50:42.511763,36.4,ERROR,ERROR,ERROR
2025-12-03T16:50:43.035438,36.4,ERROR,ERROR,ERROR
2025-12-03T16:50:43.558997,36.5,ERROR,ERROR,ERROR
2025-12-03T16:50:44.082451,36.5,ERROR,ERROR,ERROR
2025-12-03T16:50:44.606060,36.6,ERROR,ERROR,ERROR
2025-12-03T16:50:45.132639,36.6,ERROR,ERROR,ERROR
2025-12-03T16:50:45.664481,36.6,ERROR,ERROR,ERROR
2025-12-03T16:50:46.188985,36.7,ERROR,ERROR,ERROR
2025-12-03T16:50:46.712235,36.7,ERROR,ERROR,ERROR
2025-12-03T16:50:47.235960,36.8,ERROR,ERROR,ERROR
2025-12-03T16:50:47.759735,36.8,ERROR,ERROR,ERROR
2025-12-03T16:50:48.283942,36.9,ERROR,ERROR,ERROR
2025-12-03T16:50:48.807641,36.9,ERROR,ERROR,ERROR
2025-12-03T16:50:49.331964,37.0,ERROR,ERROR,ERROR
2025-12-03T16:50:49.858546,37.0,ERROR,ERROR,ERROR
2025-12-03T16:50:50.382617,37.0,ERROR,ERROR,ERROR
2025-12-03T16:50:50.907095,37.0,ERROR,ERROR,ERROR
2025-12-03T16:50:51.430815,37.1,ERROR,ERROR,ERROR
2025-12-03T16:50:51.956811,37.1,ERROR,ERROR,ERROR
2025-12-03T16:50:52.483774,37.2,ERROR,ERROR,ERROR
2025-12-03T16:50:53.007541,37.2,ERROR,ERROR,ERROR
2025-12-03T16:50:53.533712,37.3,ERROR,ERROR,ERROR
2025-12-03T16:50:54.057609,37.3,ERROR,ERROR,ERROR
2025-12-03T16:50:54.581038,37.3,ERROR,ERROR,ERROR
2025-12-03T16:50:55.104384,37.4,ERROR,ERROR,ERROR
2025-12-03T16:50:55.630112,37.4,ERROR,ERROR,ERROR
2025-12-03T16:50:56.154701,37.5,ERROR,ERROR,ERROR
2025-12-03T16:50:56.678411,37.5,ERROR,ERROR,ERROR
2025-12-03T16:50:57.201996,37.6,ERROR,ERROR,ERROR
2025-12-03T16:50:57.727604,37.6,ERROR,ERROR,ERROR
2025-12-03T16:50:58.250940,37.6,ERROR,ERROR,ERROR
2025-12-03T16:50:58.774775,37.7,ERROR,ERROR,ERROR
2025-12-03T16:50:59.298130,37.7,ERROR,ERROR,ERROR
2025-12-03T16:50:59.824882,37.8,ERROR,ERROR,ERROR
2025-12-03T16:51:00.348429,37.8,ERROR,ERROR,ERROR
2025-12-03T16:51:00.873034,37.9,ERROR,ERROR,ERROR
2025-12-03T16:51:01.396712,37.9,ERROR,ERROR,ERROR
2025-12-03T16:51:01.921082,38.0,ERROR,ERROR,ERROR
2025-12-03T16:51:02.447753,38.0,ERROR,ERROR,ERROR
2025-12-03T16:51:02.972337,38.0,ERROR,ERROR,ERROR
2025-12-03T16:51:03.496910,38.1,ERROR,ERROR,ERROR
2025-12-03T16:51:04.020472,38.1,ERROR,ERROR,ERROR
2025-12-03T16:51:04.544063,38.2,ERROR,ERROR,ERROR
2025-12-03T16:51:05.067610,38.2,ERROR,ERROR,ERROR
2025-12-03T16:51:05.592204,38.3,ERROR,ERROR,ERROR
2025-12-03T16:51:06.115545,38.3,ERROR,ERROR,ERROR
2025-12-03T16:51:06.639291,38.3,ERROR,ERROR,ERROR
2025-12-03T16:51:07.162856,38.4,ERROR,ERROR,ERROR
2025-12-03T16:51:07.689484,38.4,ERROR,ERROR,ERROR
